Time of Receipt (s),Time of Transmission (s),Time of Data (s),Day of Year,Year,Packet Type,Number of Data Elements,Packet Source,Unique ID Number,Message Type,Version,NAVSSI Status,INS Status,GPS 1 Status,GPS 2 Status,North RMS Error (ft),East RMS Error (ft),Vertical Position RMS Error (ft),Radial Error Estimate (ft),North Velocity RMS Error (ft/s),East Velocity RMS Error (ft/s), Down Velocity RMS Error (ft/s),Roll RMS Error (degrees),Pitch RMS Error (degrees),Heading RMS Error (degrees),Time of Gyro Reset (s),Latitude (degrees),Longitude (degrees),Vertical Position (ft),Velocity North (kn),Velocity East (kn),Velocity Down (kn),Acceleration North (ft/s^2),Acceleration East (ft/s^2),Acceleration Down (ft/s^2),Integral of Velocity North (ft),Integral of Velocity East (ft),Course (degrees),Speed Through The Water (kn),Calibration for Speed Log (kn),Depth Below Keel (ft),Ocean Current North (kn), Ocean Current East(kn),Roll (degrees),Pitch (degrees),Heading (degrees),Roll Rate (degrees/s),Pitch Rate (degrees/s),Heading Rate (degrees/s),Roll Acceleration (degrees/s^2),Pitch Acceleration (degrees/s^2),Heading Acceleration (degrees/s^2),OSD_Status,Own Ship Distance (NM),Athwartships Speed (kn),Vertical Speed (kn),True Wind Status,True Wind Speed (kn),True Wind Direction (degrees),True Wind Sensor,Apparent Wind Status,Apparent Wind Speed (kn),Apparent Wind Direction (degrees),Apparent Wind Sensor,MV Status,Magnetic Variation (radians),Checksum
1537212270.6965,69870.7113995,69870.7113995,260,2018,2,55,1,133,1,6,4294967296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0059,0.00221,0,12.4600000381,11.0500001907,0,0,0,0,0,0,41.5699996948,16.6499996185,0,0,0,0,0,0,41.5699996948,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,16.6499996185,0,0,0,0,4181090741
1537212271.6949,69871.7098013,69871.7098013,260,2018,2,55,1,134,1,6,4294967296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00595,0.00226,0,12.4399995804,11.2100000381,0,0,0,0,0,0,42.0200004578,16.7399997711,0,0,0,0,0,0,42.0200004578,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,16.7399997711,0,0,0,0,1034569031
1537212271.6949,69871.7098013,69871.7098013,260,2018,2,55,1,134,1,6,4294967296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00595,0.00226,0,12.4399995804,11.2100000381,0,0,0,0,0,0,42.0200004578,16.7399997711,0,0,0,0,0,0,42.0200004578,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,16.7399997711,0,0,0,0,1034569031
1537212272.6933,69872.708203,69872.708203,260,2018,2,55,1,135,1,6,4294967296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006,0.0023,0,12.4099998474,11.3599996567,0,0,0,0,0,0,42.4700012207,16.8299999237,0,0,0,0,0,0,42.4700012207,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,16.8299999237,0,0,0,0,3432294623
1537212272.6933,69872.708203,69872.708203,260,2018,2,55,1,135,1,6,4294967296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006,0.0023,0,12.4099998474,11.3599996567,0,0,0,0,0,0,42.4700012207,16.8299999237,0,0,0,0,0,0,42.4700012207,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,16.8299999237,0,0,0,0,3432294623
1537212273.6917,69873.7066048,69873.7066048,260,2018,2,55,1,136,1,6,4294967296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00606,0.00236,0,12.3900003433,11.5399999619,0,0,0,0,0,0,42.9700012207,16.9300003052,0,0,0,0,0,0,42.9700012207,0,0,0.5099999905,0,0,0,0,0,0,0,0,0,0,0,0,16.9300003052,0,0,0,0,559509929
1537212273.6918,69873.7066048,69873.7066048,260,2018,2,55,1,136,1,6,4294967296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00606,0.00236,0,12.3900003433,11.5399999619,0,0,0,0,0,0,42.9700012207,16.9300003052,0,0,0,0,0,0,42.9700012207,0,0,0.5099999905,0,0,0,0,0,0,0,0,0,0,0,0,16.9300003052,0,0,0,0,559509929
1537212274.6901,69874.7050065,69874.7050065,260,2018,2,55,1,137,1,6,4294967296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00611,0.0024,0,12.3599996567,11.6999998093,0,0,0,0,0,0,43.4199981689,17.0200004578,0,0,0,0,0,0,43.4199981689,0,0,0.5099999905,0,0,0,0,0,0,0,0,0,0,0,0,17.0200004578,0,0,0,0,2957246001
1537212274.6902,69874.7050065,69874.7050065,260,2018,2,55,1,137,1,6,4294967296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00611,0.0024,0,12.3599996567,11.6999998093,0,0,0,0,0,0,43.4199981689,17.0200004578,0,0,0,0,0,0,43.4199981689,0,0,0.5099999905,0,0,0,0,0,0,0,0,0,0,0,0,17.0200004578,0,0,0,0,2957246001
1537212275.6885,69875.7034083,69875.7034083,260,2018,2,55,1,138,1,6,4294967296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00616,0.00245,0,12.3400001526,11.8599996567,0,0,0,0,0,0,43.8699989319,17.1100006104,0,0,0,0,0,0,43.8699989319,0,0,0.5099999905,0,0,0,0,0,0,0,0,0,0,0,0,17.1100006104,0,0,0,0,4105691590
1537212275.6886,69875.7034083,69875.7034083,260,2018,2,55,1,138,1,6,4294967296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00616,0.00245,0,12.3400001526,11.8599996567,0,0,0,0,0,0,43.8699989319,17.1100006104,0,0,0,0,0,0,43.8699989319,0,0,0.5099999905,0,0,0,0,0,0,0,0,0,0,0,0,17.1100006104,0,0,0,0,4105691590
1537212276.6869,69876.7018101,69876.7018101,260,2018,2,55,1,139,1,6,4294967296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00622,0.0025,0,12.3100004196,12.0200004578,0,0,0,0,0,0,44.3199996948,17.2000007629,0,0,0,0,0,0,44.3199996948,0,0,0.5199999809,0,0,0,0,0,0,0,0,0,0,0,0,17.2000007629,0,0,0,0,2482153458
1537212276.687,69876.7018101,69876.7018101,260,2018,2,55,1,139,1,6,4294967296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00622,0.0025,0,12.3100004196,12.0200004578,0,0,0,0,0,0,44.3199996948,17.2000007629,0,0,0,0,0,0,44.3199996948,0,0,0.5199999809,0,0,0,0,0,0,0,0,0,0,0,0,17.2000007629,0,0,0,0,2482153458
1537212277.6853,69877.7002118,69877.7002118,260,2018,2,55,1,140,1,6,4294967296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00627,0.00255,0,12.279999733,12.1800003052,0,0,0,0,0,0,44.7700004578,17.2900009155,0,0,0,0,0,0,44.7700004578,0,0,0.5199999809,0,0,0,0,0,0,0,0,0,0,0,0,17.2900009155,0,0,0,0,3630574815
1537212277.6854,69877.7002118,69877.7002118,260,2018,2,55,1,140,1,6,4294967296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00627,0.00255,0,12.279999733,12.1800003052,0,0,0,0,0,0,44.7700004578,17.2900009155,0,0,0,0,0,0,44.7700004578,0,0,0.5199999809,0,0,0,0,0,0,0,0,0,0,0,0,17.2900009155,0,0,0,0,3630574815
1537212278.6993,69878.7142136,69878.7142136,260,2018,2,55,1,141,1,6,4294967296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00632,0.0026,0,12.2399997711,12.3400001526,0,0,0,0,0,0,45.2200012207,17.3799991608,0,0,0,0,0,0,45.2200012207,0,0,0.5199999809,0,0,0,0,0,0,0,0,0,0,0,0,17.3799991608,0,0,0,0,2628079808
1537212278.6994,69878.7142136,69878.7142136,260,2018,2,55,1,141,1,6,4294967296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00632,0.0026,0,12.2399997711,12.3400001526,0,0,0,0,0,0,45.2200012207,17.3799991608,0,0,0,0,0,0,45.2200012207,0,0,0.5199999809,0,0,0,0,0,0,0,0,0,0,0,0,17.3799991608,0,0,0,0,2628079808
1537212279.6977,69879.7126153,69879.7126153,260,2018,2,55,1,142,1,6,4294967296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00638,0.00266,0,12.1999998093,12.5100002289,0,0,0,0,0,0,45.7200012207,17.4799995422,0,0,0,0,0,0,45.7200012207,0,0,0.5199999809,0,0,0,0,0,0,0,0,0,0,0,0,17.4799995422,0,0,0,0,4050049436
1537212279.6977,69879.7126153,69879.7126153,260,2018,2,55,1,142,1,6,4294967296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00638,0.00266,0,12.1999998093,12.5100002289,0,0,0,0,0,0,45.7200012207,17.4799995422,0,0,0,0,0,0,45.7200012207,0,0,0.5199999809,0,0,0,0,0,0,0,0,0,0,0,0,17.4799995422,0,0,0,0,4050049436
1537212280.6961,69880.7110171,69880.7110171,260,2018,2,55,1,143,1,6,4294967296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00643,0.00271,0,12.1700000763,12.6800003052,0,0,0,0,0,0,46.1699981689,17.5699996948,0,0,0,0,0,0,46.1699981689,0,0,0.5299999714,0,0,0,0,0,0,0,0,0,0,0,0,17.5699996948,0,0,0,0,903695497
1537212280.6962,69880.7110171,69880.7110171,260,2018,2,55,1,143,1,6,4294967296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00643,0.00271,0,12.1700000763,12.6800003052,0,0,0,0,0,0,46.1699981689,17.5699996948,0,0,0,0,0,0,46.1699981689,0,0,0.5299999714,0,0,0,0,0,0,0,0,0,0,0,0,17.5699996948,0,0,0,0,903695497
1537212281.6945,69881.7094189,69881.7094189,260,2018,2,55,1,144,1,6,4294967296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00648,0.00277,0,12.1300001144,12.8400001526,0,0,0,0,0,0,46.6199989319,17.6599998474,0,0,0,0,0,0,46.6199989319,0,0,0.5299999714,0,0,0,0,0,0,0,0,0,0,0,0,17.6599998474,0,0,0,0,802805393
1537212281.6945,69881.7094189,69881.7094189,260,2018,2,55,1,144,1,6,4294967296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00648,0.00277,0,12.1300001144,12.8400001526,0,0,0,0,0,0,46.6199989319,17.6599998474,0,0,0,0,0,0,46.6199989319,0,0,0.5299999714,0,0,0,0,0,0,0,0,0,0,0,0,17.6599998474,0,0,0,0,802805393
1537212282.6929,69882.7078206,69882.7078206,260,2018,2,55,1,145,1,6,4294967296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00653,0.00282,0,12.0900001526,13,0,0,0,0,0,0,47.0699996948,17.75,0,0,0,0,0,0,47.0699996948,0,0,0.5299999714,0,0,0,0,0,0,0,0,0,0,0,0,17.75,0,0,0,0,1951216267
1537212282.693,69882.7078206,69882.7078206,260,2018,2,55,1,145,1,6,4294967296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00653,0.00282,0,12.0900001526,13,0,0,0,0,0,0,47.0699996948,17.75,0,0,0,0,0,0,47.0699996948,0,0,0.5299999714,0,0,0,0,0,0,0,0,0,0,0,0,17.75,0,0,0,0,1951216267
1537212283.6913,69883.7062224,69883.7062224,260,2018,2,55,1,146,1,6,4294967296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00658,0.00287,0,12.0500001907,13.1599998474,0,0,0,0,0,0,47.5200004578,17.8400001526,0,0,0,0,0,0,47.5200004578,0,0,0.5299999714,0,0,0,0,0,0,0,0,0,0,0,0,17.8400001526,0,0,0,0,3099640883
1537212283.6913,69883.7062224,69883.7062224,260,2018,2,55,1,146,1,6,4294967296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00658,0.00287,0,12.0500001907,13.1599998474,0,0,0,0,0,0,47.5200004578,17.8400001526,0,0,0,0,0,0,47.5200004578,0,0,0.5299999714,0,0,0,0,0,0,0,0,0,0,0,0,17.8400001526,0,0,0,0,3099640883
1537212284.6897,69884.7046241,69884.7046241,260,2018,2,55,1,147,1,6,4294967296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00663,0.00293,0,12,13.3199996948,0,0,0,0,0,0,47.9700012207,17.9300003052,0,0,0,0,0,0,47.9700012207,0,0,0.5400000215,0,0,0,0,0,0,0,0,0,0,0,0,17.9300003052,0,0,0,0,2998894322
1537212284.6898,69884.7046241,69884.7046241,260,2018,2,55,1,147,1,6,4294967296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00663,0.00293,0,12,13.3199996948,0,0,0,0,0,0,47.9700012207,17.9300003052,0,0,0,0,0,0,47.9700012207,0,0,0.5400000215,0,0,0,0,0,0,0,0,0,0,0,0,17.9300003052,0,0,0,0,2998894322
1537212285.6881,69885.7030259,69885.7030259,260,2018,2,55,1,148,1,6,4294967296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00668,0.00299,0,11.9600000381,13.4799995422,0,0,0,0,0,0,48.4199981689,18.0200004578,0,0,0,0,0,0,48.4199981689,0,0,0.5400000215,0,0,0,0,0,0,0,0,0,0,0,0,18.0200004578,0,0,0,0,2898004220
1537212285.6882,69885.7030259,69885.7030259,260,2018,2,55,1,148,1,6,4294967296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00668,0.00299,0,11.9600000381,13.4799995422,0,0,0,0,0,0,48.4199981689,18.0200004578,0,0,0,0,0,0,48.4199981689,0,0,0.5400000215,0,0,0,0,0,0,0,0,0,0,0,0,18.0200004578,0,0,0,0,2898004220
1537212286.6865,69886.7014276,69886.7014276,260,2018,2,55,1,149,1,6,4294967296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00673,0.00305,0,11.9099998474,13.6599998474,0,0,0,0,0,0,48.9199981689,18.1200008392,0,0,0,0,0,0,48.9199981689,0,0,0.5400000215,0,0,0,0,0,0,0,0,0,0,0,0,18.1200008392,0,0,0,0,2797147559
1537212286.6866,69886.7014276,69886.7014276,260,2018,2,55,1,149,1,6,4294967296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00673,0.00305,0,11.9099998474,13.6599998474,0,0,0,0,0,0,48.9199981689,18.1200008392,0,0,0,0,0,0,48.9199981689,0,0,0.5400000215,0,0,0,0,0,0,0,0,0,0,0,0,18.1200008392,0,0,0,0,2797147559
1537212287.7005,69887.7154294,69887.7154294,260,2018,2,55,1,150,1,6,4294967296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00678,0.0031,0,11.8599996567,13.8199996948,0,0,0,0,0,0,49.3699989319,18.2099990845,0,0,0,0,0,0,49.3699989319,0,0,0.5500000119,0,0,0,0,0,0,0,0,0,0,0,0,18.2099990845,0,0,0,0,1794809835
1537212287.7006,69887.7154294,69887.7154294,260,2018,2,55,1,150,1,6,4294967296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00678,0.0031,0,11.8599996567,13.8199996948,0,0,0,0,0,0,49.3699989319,18.2099990845,0,0,0,0,0,0,49.3699989319,0,0,0.5500000119,0,0,0,0,0,0,0,0,0,0,0,0,18.2099990845,0,0,0,0,1794809835
1537212288.699,69888.7138312,69888.7138312,260,2018,2,55,1,151,1,6,4294967296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00683,0.00316,0,11.8100004196,13.9799995422,0,0,0,0,0,0,49.8199996948,18.2999992371,0,0,0,0,0,0,49.8199996948,0,0,0.5500000119,0,0,0,0,0,0,0,0,0,0,0,0,18.2999992371,0,0,0,0,1693909251
1537212288.699,69888.7138312,69888.7138312,260,2018,2,55,1,151,1,6,4294967296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00683,0.00316,0,11.8100004196,13.9799995422,0,0,0,0,0,0,49.8199996948,18.2999992371,0,0,0,0,0,0,49.8199996948,0,0,0.5500000119,0,0,0,0,0,0,0,0,0,0,0,0,18.2999992371,0,0,0,0,1693909251
1537212289.6973,69889.7122329,69889.7122329,260,2018,2,55,1,152,1,6,4294967296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00688,0.00322,0,11.7399997711,14.1499996185,0,0,0,0,0,0,50.3199996948,18.3899993896,0,0,0,0,0,0,50.3199996948,0,0,0.5500000119,0,0,0,0,0,0,0,0,0,0,0,0,18.3899993896,0,0,0,0,1593010645
1537212289.6974,69889.7122329,69889.7122329,260,2018,2,55,1,152,1,6,4294967296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00688,0.00322,0,11.7399997711,14.1499996185,0,0,0,0,0,0,50.3199996948,18.3899993896,0,0,0,0,0,0,50.3199996948,0,0,0.5500000119,0,0,0,0,0,0,0,0,0,0,0,0,18.3899993896,0,0,0,0,1593010645
1537212290.6957,69890.7106347,69890.7106347,260,2018,2,55,1,153,1,6,4294967296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00693,0.00328,0,11.6700000763,14.3299999237,0,0,0,0,0,0,50.8600006104,18.4799995422,0,0,0,0,0,0,50.8600006104,0,0,0.5500000119,0,0,0,0,0,0,0,0,0,0,0,0,18.4799995422,0,0,0,0,1492157243
1537212290.6958,69890.7106347,69890.7106347,260,2018,2,55,1,153,1,6,4294967296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00693,0.00328,0,11.6700000763,14.3299999237,0,0,0,0,0,0,50.8600006104,18.4799995422,0,0,0,0,0,0,50.8600006104,0,0,0.5500000119,0,0,0,0,0,0,0,0,0,0,0,0,18.4799995422,0,0,0,0,1492157243
1537212291.6942,69891.7090364,69891.7090364,260,2018,2,55,1,154,1,6,4294967296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00698,0.00334,0,11.5900001526,14.5100002289,0,0,0,0,0,0,51.4000015259,18.5699996948,0,0,0,0,0,0,51.4000015259,0,0,0.5600000024,0,0,0,0,0,0,0,0,0,0,0,0,18.5699996948,0,0,0,0,1391447385
1537212291.6942,69891.7090364,69891.7090364,260,2018,2,55,1,154,1,6,4294967296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00698,0.00334,0,11.5900001526,14.5100002289,0,0,0,0,0,0,51.4000015259,18.5699996948,0,0,0,0,0,0,51.4000015259,0,0,0.5600000024,0,0,0,0,0,0,0,0,0,0,0,0,18.5699996948,0,0,0,0,1391447385
1537212292.6926,69892.7074382,69892.7074382,260,2018,2,55,1,155,1,6,4294967296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00703,0.00341,0,11.4899997711,14.7100000381,0,0,0,0,0,0,52,18.6700000763,0,0,0,0,0,0,52,0,0,0.5600000024,0,0,0,0,0,0,0,0,0,0,0,0,18.6700000763,0,0,0,0,41310719
1537212292.6926,69892.7074382,69892.7074382,260,2018,2,55,1,155,1,6,4294967296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00703,0.00341,0,11.4899997711,14.7100000381,0,0,0,0,0,0,52,18.6700000763,0,0,0,0,0,0,52,0,0,0.5600000024,0,0,0,0,0,0,0,0,0,0,0,0,18.6700000763,0,0,0,0,41310719
1537212293.6909,69893.7058399,69893.7058399,260,2018,2,55,1,156,1,6,4294967296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00708,0.00347,0,11.4099998474,14.8900003433,0,0,0,0,0,0,52.5400009155,18.7600002289,0,0,0,0,0,0,52.5400009155,0,0,0.5600000024,0,0,0,0,0,0,0,0,0,0,0,0,18.7600002289,0,0,0,0,4235400385
1537212293.691,69893.7058399,69893.7058399,260,2018,2,55,1,156,1,6,4294967296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00708,0.00347,0,11.4099998474,14.8900003433,0,0,0,0,0,0,52.5400009155,18.7600002289,0,0,0,0,0,0,52.5400009155,0,0,0.5600000024,0,0,0,0,0,0,0,0,0,0,0,0,18.7600002289,0,0,0,0,4235400385
1537212294.6893,69894.7042417,69894.7042417,260,2018,2,55,1,157,1,6,4294967296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00713,0.00353,0,11.3199996948,15.0699996948,0,0,0,0,0,0,53.0800018311,18.8500003815,0,0,0,0,0,0,53.0800018311,0,0,0.5699999928,0,0,0,0,0,0,0,0,0,0,0,0,18.8500003815,0,0,0,0,4134693781
1537212294.6894,69894.7042417,69894.7042417,260,2018,2,55,1,157,1,6,4294967296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00713,0.00353,0,11.3199996948,15.0699996948,0,0,0,0,0,0,53.0800018311,18.8500003815,0,0,0,0,0,0,53.0800018311,0,0,0.5699999928,0,0,0,0,0,0,0,0,0,0,0,0,18.8500003815,0,0,0,0,4134693781
1537212295.6877,69895.7026434,69895.7026434,260,2018,2,55,1,158,1,6,4294967296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00718,0.00359,0,11.2299995422,15.25,0,0,0,0,0,0,53.6199989319,18.9400005341,0,0,0,0,0,0,53.6199989319,0,0,0.5699999928,0,0,0,0,0,0,0,0,0,0,0,0,18.9400005341,0,0,0,0,4033805662
1537212295.6878,69895.7026434,69895.7026434,260,2018,2,55,1,158,1,6,4294967296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00718,0.00359,0,11.2299995422,15.25,0,0,0,0,0,0,53.6199989319,18.9400005341,0,0,0,0,0,0,53.6199989319,0,0,0.5699999928,0,0,0,0,0,0,0,0,0,0,0,0,18.9400005341,0,0,0,0,4033805662
1537212296.6861,69896.7010452,69896.7010452,260,2018,2,55,1,159,1,6,4294967296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00722,0.00366,0,11.1400003433,15.4300003052,0,0,0,0,0,0,54.1599998474,19.0300006866,0,0,0,0,0,0,54.1599998474,0,0,0.5699999928,0,0,0,0,0,0,0,0,0,0,0,0,19.0300006866,0,0,0,0,1160790282
1537212296.6862,69896.7010452,69896.7010452,260,2018,2,55,1,159,1,6,4294967296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00722,0.00366,0,11.1400003433,15.4300003052,0,0,0,0,0,0,54.1599998474,19.0300006866,0,0,0,0,0,0,54.1599998474,0,0,0.5699999928,0,0,0,0,0,0,0,0,0,0,0,0,19.0300006866,0,0,0,0,1160790282
1537212297.7002,69897.715047,69897.715047,260,2018,2,55,1,160,1,6,4294967296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00727,0.00372,0,11.0500001907,15.6000003815,0,0,0,0,0,0,54.7000007629,19.1200008392,0,0,0,0,0,0,54.7000007629,0,0,0.5699999928,0,0,0,0,0,0,0,0,0,0,0,0,19.1200008392,0,0,0,0,3203953097
1537212297.7002,69897.715047,69897.715047,260,2018,2,55,1,160,1,6,4294967296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00727,0.00372,0,11.0500001907,15.6000003815,0,0,0,0,0,0,54.7000007629,19.1200008392,0,0,0,0,0,0,54.7000007629,0,0,0.5699999928,0,0,0,0,0,0,0,0,0,0,0,0,19.1200008392,0,0,0,0,3203953097
1537212298.6986,69898.7134487,69898.7134487,260,2018,2,55,1,161,1,6,4294967296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00732,0.0038,0,10.9399995804,15.8000001907,0,0,0,0,0,0,55.2999992371,19.2199993134,0,0,0,0,0,0,55.2999992371,0,0,0.5799999833,0,0,0,0,0,0,0,0,0,0,0,0,19.2199993134,0,0,0,0,604645255
1537212298.6986,69898.7134487,69898.7134487,260,2018,2,55,1,161,1,6,4294967296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00732,0.0038,0,10.9399995804,15.8000001907,0,0,0,0,0,0,55.2999992371,19.2199993134,0,0,0,0,0,0,55.2999992371,0,0,0.5799999833,0,0,0,0,0,0,0,0,0,0,0,0,19.2199993134,0,0,0,0,604645255
1537212299.697,69899.7118505,69899.7118505,260,2018,2,55,1,162,1,6,4294967296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00737,0.00386,0,10.8400001526,15.9799995422,0,0,0,0,0,0,55.8400001526,19.3099994659,0,0,0,0,0,0,55.8400001526,0,0,0.5799999833,0,0,0,0,0,0,0,0,0,0,0,0,19.3099994659,0,0,0,0,503760395
1537212299.697,69899.7118505,69899.7118505,260,2018,2,55,1,162,1,6,4294967296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00737,0.00386,0,10.8400001526,15.9799995422,0,0,0,0,0,0,55.8400001526,19.3099994659,0,0,0,0,0,0,55.8400001526,0,0,0.5799999833,0,0,0,0,0,0,0,0,0,0,0,0,19.3099994659,0,0,0,0,503760395
1537212300.6954,69900.7102522,69900.7102522,260,2018,2,55,1,163,1,6,4294967296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00741,0.00393,0,10.7399997711,16.1599998474,0,0,0,0,0,0,56.3800010681,19.3999996185,0,0,0,0,0,0,56.3800010681,0,0,0.5799999833,0,0,0,0,0,0,0,0,0,0,0,0,19.3999996185,0,0,0,0,456375406
1537212300.6954,69900.7102522,69900.7102522,260,2018,2,55,1,163,1,6,4294967296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00741,0.00393,0,10.7399997711,16.1599998474,0,0,0,0,0,0,56.3800010681,19.3999996185,0,0,0,0,0,0,56.3800010681,0,0,0.5799999833,0,0,0,0,0,0,0,0,0,0,0,0,19.3999996185,0,0,0,0,456375406
1537212301.6938,69901.708654,69901.708654,260,2018,2,55,1,164,1,6,4294967296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00746,0.004,0,10.6400003433,16.3299999237,0,0,0,0,0,0,56.9199981689,19.4899997711,0,0,0,0,0,0,56.9199981689,0,0,0.5799999833,0,0,0,0,0,0,0,0,0,0,0,0,19.4899997711,0,0,0,0,1331194079
1537212301.6938,69901.708654,69901.708654,260,2018,2,55,1,164,1,6,4294967296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00746,0.004,0,10.6400003433,16.3299999237,0,0,0,0,0,0,56.9199981689,19.4899997711,0,0,0,0,0,0,56.9199981689,0,0,0.5799999833,0,0,0,0,0,0,0,0,0,0,0,0,19.4899997711,0,0,0,0,1331194079
1537212302.6922,69902.7070557,69902.7070557,260,2018,2,55,1,165,1,6,4294967296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0075,0.00406,0,10.529999733,16.5100002289,0,0,0,0,0,0,57.4599990845,19.5799999237,0,0,0,0,0,0,57.4599990845,0,0,0.5899999738,0,0,0,0,0,0,0,0,0,0,0,0,19.5799999237,0,0,0,0,3455476255
1537212302.6922,69902.7070557,69902.7070557,260,2018,2,55,1,165,1,6,4294967296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0075,0.00406,0,10.529999733,16.5100002289,0,0,0,0,0,0,57.4599990845,19.5799999237,0,0,0,0,0,0,57.4599990845,0,0,0.5899999738,0,0,0,0,0,0,0,0,0,0,0,0,19.5799999237,0,0,0,0,3455476255
1537212303.6906,69903.7054575,69903.7054575,260,2018,2,55,1,166,1,6,4294967296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00754,0.00413,0,10.4200000763,16.6800003052,0,0,0,0,0,0,58,19.6700000763,0,0,0,0,0,0,58,0,0,0.5899999738,0,0,0,0,0,0,0,0,0,0,0,0,19.6700000763,0,0,0,0,2807458155
1537212303.6906,69903.7054575,69903.7054575,260,2018,2,55,1,166,1,6,4294967296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00754,0.00413,0,10.4200000763,16.6800003052,0,0,0,0,0,0,58,19.6700000763,0,0,0,0,0,0,58,0,0,0.5899999738,0,0,0,0,0,0,0,0,0,0,0,0,19.6700000763,0,0,0,0,2807458155
